ID_CONTA,Acumulado,Valor Médio,Atrasou,DS_ROLAGEM
1407802,2,787.1,2,FX1
1407804,2,227.615,2,FX1
1407810,2,491.525,2,FX1
1407820,2,838.845,2,FX1
1407864,2,544.97,2,FX1
1407871,2,722.68,2,FX1
1407892,2,667.91,2,FX1
1407912,2,817.72,2,FX1
1407916,2,170.87,2,FX1
1407933,2,425.47,2,FX1
1407963,2,274.91499999999996,2,FX1
1407995,2,477.745,2,FX1
1408036,2,301.18,2,FX1
1408055,2,853.29,2,FX1
1408060,2,850.17,2,FX1
1408128,2,818.0550000000001,2,FX1
1408146,2,487.03499999999997,2,FX1
1408148,2,332.745,2,FX1
1408187,2,1113.875,2,FX1
1408198,2,680.87,2,FX1
1408213,2,272.13,2,FX1
1408220,2,328.67499999999995,2,FX1
1408249,2,990.2550000000001,2,FX1
1408255,2,527.94,2,FX1
1408257,2,774.1,2,FX1
1408268,2,386.785,2,FX1
1408291,2,846.855,2,FX1
1408325,2,1031.47,2,FX1
1408327,2,1223.34,2,FX1
1408330,2,413.20500000000004,2,FX1
1408339,2,1320.4650000000001,2,FX1
1408344,2,864.365,2,FX1
1408348,2,530.9,2,FX1
1408376,2,1000.6199999999999,2,FX1
1408388,1,555.015,2,FX1
1408410,2,610.3050000000001,2,FX1
1408419,2,638.4100000000001,2,FX1
1408441,2,201.57999999999998,2,FX1
1408444,2,688.2,2,FX1
1408505,2,359.115,2,FX1
1408506,2,372.655,2,FX1
1408565,2,574.715,2,FX1
1408569,2,450.1,2,FX1
1408588,2,88.43,2,FX1
1408591,2,520.31,2,FX1
1408616,2,481.275,2,FX1
1408636,2,421.3,2,FX1
1408641,2,636.365,2,FX1
1408647,2,372.885,2,FX1
1408648,2,563.2049999999999,2,FX1
1408660,2,753.1700000000001,2,FX1
1408705,1,263.745,2,FX1
1408728,2,1057.6399999999999,2,FX1
1408738,2,319.6,2,FX1
1408753,2,271.325,2,FX1
1408778,2,544.545,2,FX1
1408797,2,943.03,2,FX1
1408811,2,759.8,2,FX1
1408831,2,1178.67,2,FX1
1408834,2,492.46000000000004,2,FX1
1408853,2,849.03,2,FX1
1408855,2,596.825,2,FX1
1408870,2,1653.75,2,FX1
1408877,2,298.53999999999996,2,FX1
1408891,2,384.16999999999996,2,FX1
1408902,1,439.28499999999997,2,FX1
1408906,2,939.515,2,FX1
1408941,2,1265.7199999999998,2,FX1
1408950,2,652.245,2,FX1
1408961,2,109.77000000000001,2,FX1
1408967,2,821.4300000000001,2,FX1
1408968,2,370.37,2,FX1
1408974,2,935.56,2,FX1
1408984,2,192.12,2,FX1
1409002,2,634.4,2,FX1
1409043,2,658.3900000000001,2,FX1
1409064,2,340.785,2,FX1
1409069,2,418.31500000000005,2,FX1
1409076,2,259.54,2,FX1
1409107,2,506.71500000000003,2,FX1
1409110,2,232.915,2,FX1
1409114,2,1388.75,2,FX1
1409120,2,2741.8450000000003,2,FX1
1409134,2,270.53999999999996,2,FX1
1409144,1,289.595,2,FX1
1409145,2,596.31,2,FX1
1409192,2,94.74000000000001,2,FX1
1409194,1,371.645,2,FX1
1409208,2,1146.8,2,FX1
1409224,2,806.1600000000001,2,FX1
1409254,2,306.185,2,FX1
1409255,2,1639.99,2,FX1
1409259,2,1004.345,2,FX1
1409263,2,548.39,2,FX1
1409268,2,1301.415,2,FX1
1409283,2,367.08000000000004,2,FX1
1409300,2,382.335,2,FX1
1409333,2,892.25,2,FX1
1409375,2,473.77500000000003,2,FX1
1409377,2,1318.8200000000002,2,FX1
1409425,2,434.36,2,FX1
1409427,2,202.375,2,FX1
1409477,2,144.97,2,FX1
1409482,1,1246.545,2,FX1
1409502,2,449.78499999999997,2,FX1
1409504,2,1172.3600000000001,2,FX1
1409519,2,669.02,2,FX1
1409530,2,305.855,2,FX1
1409549,2,525.775,2,FX1
1409568,2,216.89499999999998,2,FX1
1409571,2,816.88,2,FX1
1409574,2,336.075,2,FX1
1409578,2,797.02,2,FX1
1409600,2,455.645,2,FX1
1409607,2,265.07000000000005,2,FX1
1409648,2,519.55,2,FX1
1409662,2,716.8,2,FX1
1409701,1,464.795,2,FX1
1409702,2,836.595,2,FX1
1409743,2,522.8,2,FX1
1409750,2,520.015,2,FX1
1409767,2,1669.8600000000001,2,FX1
1409774,2,585.005,2,FX1
1409804,2,739.115,2,FX1
1409819,2,563.085,2,FX1
1409885,2,223.715,2,FX1
1409938,2,636.0550000000001,2,FX1
1409940,2,539.7,2,FX1
1409949,2,1103.795,2,FX1
1409955,2,809.53,2,FX1
1409963,2,723.135,2,FX1
1409992,2,600.38,2,FX1
1410025,2,1034.78,2,FX1
1410033,2,940.73,2,FX1
1410041,2,540.015,2,FX1
1410074,2,866.44,2,FX1
1410077,2,359.89,2,FX1
1410079,2,332.385,2,FX1
1410115,2,1754.35,2,FX1
1410117,2,294.26,2,FX1
1410143,2,1105.74,2,FX1
1410148,2,716.44,2,FX1
1410155,2,958.615,2,FX1
1410156,2,815.23,2,FX1
1410159,2,460.755,2,FX1
1410163,2,403.6,2,FX1
1410167,2,224.10500000000002,2,FX1
1410177,2,475.255,2,FX1
1410183,2,698.095,2,FX1
1410220,2,56.67,2,FX1
1410255,2,626.83,2,FX1
1410305,2,653.3,2,FX1
1410356,2,822.985,2,FX1
1410361,2,1833.2849999999999,2,FX1
1410369,2,414.08500000000004,2,FX1
1410383,2,627.155,2,FX1
1410397,2,281,2,FX1
1410424,2,726.685,2,FX1
1410428,2,691.405,2,FX1
1410449,2,969.415,2,FX1
1410464,2,712.97,2,FX1
1410475,2,1707.37,2,FX1
1410512,2,791.905,2,FX1
1410519,2,821.325,2,FX1
1410521,2,1014.545,2,FX1
1410523,2,287.13,2,FX1
1410547,2,331.005,2,FX1
1410552,2,818.59,2,FX1
1410576,2,1040.93,2,FX1
1410583,2,993.215,2,FX1
1410592,2,381.93,2,FX1
1410602,1,586.115,2,FX1
1410604,2,465.345,2,FX1
1410616,2,367.36,2,FX1
1410626,2,382.31,2,FX1
1410658,2,392.35,2,FX1
1410661,2,390.875,2,FX1
1410687,2,763.45,2,FX1
1410695,2,335.365,2,FX1
1410698,2,981.315,2,FX1
1410699,2,790.8399999999999,2,FX1
1410710,2,277.76,2,FX1
1410722,2,664.395,2,FX1
1410740,2,497.255,2,FX1
1410741,2,414.42499999999995,2,FX1
1410749,2,468.32,2,FX1
1410758,2,1027.005,2,FX1
1410829,2,636.735,2,FX1
1410841,2,748.4849999999999,2,FX1
1410856,2,457.15,2,FX1
1410865,2,107.555,2,FX1
1410868,2,91.05000000000001,2,FX1
1410872,2,915.45,2,FX1
1410879,2,572.355,2,FX1
1410895,2,1217.905,2,FX1
1410906,2,560.71,2,FX1
1410911,2,1138.605,2,FX1
1410921,2,825.9,2,FX1
1410931,2,195.64999999999998,2,FX1
1410942,2,1008.5250000000001,2,FX1
1411014,2,622.335,2,FX1
1411032,2,216.47,2,FX1
1411078,2,1380.2849999999999,2,FX1
1411093,2,112.64500000000001,2,FX1
1411107,1,1410.75,2,FX1
1411109,2,1018.845,2,FX1
1411130,2,513.795,2,FX1
1411135,2,594.8,2,FX1
1411144,2,343.82500000000005,2,FX1
1411149,2,1637.8249999999998,2,FX1
1411190,2,1225.935,2,FX1
1411207,2,462.245,2,FX1
1411231,2,412.935,2,FX1
1411254,2,1020.4549999999999,2,FX1
1411264,2,811.13,2,FX1
1411268,2,431.11,2,FX1
1411309,2,546.505,2,FX1
1411344,2,800.365,2,FX1
1411350,2,555.755,2,FX1
1411377,2,71.85,2,FX1
1411394,2,299.895,2,FX1
1411397,2,1503.135,2,FX1
1411450,2,550.11,2,FX1
1411459,2,255.08499999999998,2,FX1
1411461,2,216.405,2,FX1
1411464,2,342.385,2,FX1
1411478,2,121.34,2,FX1
1411485,2,918.315,2,FX1
1411505,2,431.555,2,FX1
1411518,2,698.8399999999999,2,FX1
1411520,2,637.405,2,FX1
1411534,2,623.73,2,FX1
1411555,2,631.4449999999999,2,FX1
1411564,2,706.4300000000001,2,FX1
1411566,2,272.98,2,FX1
1411571,2,123.06,2,FX1
1411581,2,472.18,2,FX1
1411596,2,599.69,2,FX1
1411603,2,188.45,2,FX1
1411612,2,277.005,2,FX1
1411623,2,751.935,2,FX1
1411631,2,953.145,2,FX1
1411637,2,606.435,2,FX1
1411676,2,570.13,2,FX1
1411706,2,367.99,2,FX1
1411721,2,310.075,2,FX1
1411778,2,226.22000000000003,2,FX1
1411829,2,1458.8449999999998,2,FX1
1411863,2,392.37,2,FX1
1411868,2,148.41,2,FX1
1411910,2,1826.51,2,FX1
1411933,2,522.845,2,FX1
1411946,2,760.44,2,FX1
1411951,2,376.275,2,FX1
1411970,2,805.9849999999999,2,FX1
1412015,2,1150.56,2,FX1
1412016,2,436.92499999999995,2,FX1
1412019,2,768.375,2,FX1
1412026,2,274.725,2,FX1
1412057,2,323.085,2,FX1
1412087,2,1102.49,2,FX1
1412088,2,262.45,2,FX1
1412115,2,1010.0550000000001,2,FX1
1412126,2,287.985,2,FX1
1412190,2,370.65999999999997,2,FX1
1412213,2,766.06,2,FX1
1412214,2,707.29,2,FX1
1412238,2,572.9549999999999,2,FX1
1412243,2,797.025,2,FX1
1412286,2,302.015,2,FX1
1412327,2,390.27,2,FX1
1412378,2,140.515,2,FX1
1412388,2,660.7149999999999,2,FX1
1412397,2,1384.915,2,FX1
1412420,2,888.065,2,FX1
1412430,2,416.81,2,FX1
1412439,2,454.33,2,FX1
1412485,2,357.17,2,FX1
1412520,2,496.305,2,FX1
1412548,2,472.17499999999995,2,FX1
1412561,2,181.825,2,FX1
1412572,2,424.65,2,FX1
1412609,2,372.47,2,FX1
1412635,2,423.65999999999997,2,FX1
1412637,2,1793.985,2,FX1
1412655,2,147.175,2,FX1
1412685,2,4129.375,2,FX1
1412696,2,1462.475,2,FX1
1412713,2,421.185,2,FX1
1412757,2,215.95499999999998,2,FX1
1412758,2,274.71,2,FX1
1412780,2,665.345,2,FX1
1412783,2,310.9,2,FX1
1412810,2,541.17,2,FX1
1412817,2,507.88,2,FX1
1412856,2,151.76,2,FX1
1412864,2,274.51,2,FX1
1412867,2,879.59,2,FX1
1412871,2,781.7249999999999,2,FX1
1412872,2,984.8,2,FX1
1412889,2,1599.84,2,FX1
1412902,2,550.895,2,FX1
1412919,2,695.0899999999999,2,FX1
1412920,2,723.46,2,FX1
1412970,2,596.095,2,FX1
1412977,2,410.115,2,FX1
1412984,2,212.03500000000003,2,FX1
1413000,2,595.4300000000001,2,FX1
1413068,2,232.85999999999999,2,FX1
1413093,2,265.565,2,FX1
1413106,2,2170.2650000000003,2,FX1
1413112,2,492.155,2,FX1
1413126,2,560.82,2,FX1
1413168,2,274.54499999999996,2,FX1
1413174,2,807.0699999999999,2,FX1
1413189,2,911.745,2,FX1
1413195,2,2072.205,2,FX1
1413197,2,535.885,2,FX1
1413202,2,713.5,2,FX1
1413215,2,357.35,2,FX1
1413224,2,86.62,2,FX1
1413245,2,378.37,2,FX1
1413265,2,252.17000000000002,2,FX1
1413280,2,455.055,2,FX1
1413288,2,390.035,2,FX1
1413292,2,1389.16,2,FX1
1413326,2,319.115,2,FX1
1413328,2,367.67,2,FX1
1413333,2,681.27,2,FX1
1413363,2,1221.545,2,FX1
1413366,2,195.51,2,FX1
1413398,2,505.95,2,FX1
1413421,2,885.96,2,FX1
1413427,2,655.255,2,FX1
1413443,2,324.08,2,FX1
1413451,2,442.65999999999997,2,FX1
1413463,2,611.325,2,FX1
1413469,2,975.065,2,FX1
1413513,2,832.95,2,FX1
1413518,2,805.2850000000001,2,FX1
1413540,2,280.635,2,FX1
1413566,2,420.595,2,FX1
1413575,2,1149.95,2,FX1
1413585,2,416.155,2,FX1
1413587,2,397.32500000000005,2,FX1
1413598,2,615.76,2,FX1
1413630,2,104.56,2,FX1
1413631,2,507.07000000000005,2,FX1
1413636,2,943.885,2,FX1
1413638,2,668.965,2,FX1
1413641,2,414.645,2,FX1
1413647,2,402.985,2,FX1
1413664,2,453.20000000000005,2,FX1
1413674,2,879.4300000000001,2,FX1
1413722,2,324.29999999999995,2,FX1
1413740,2,641.8,2,FX1
1413751,2,1309.4850000000001,2,FX1
1413774,2,453.69999999999993,2,FX1
1413779,2,582.27,2,FX1
1413788,2,338.1,2,FX1
1413805,2,760.455,2,FX1
1413814,2,284.79999999999995,2,FX1
1413817,2,594.4449999999999,2,FX1
1413840,2,597.55,2,FX1
1413872,2,1001.255,2,FX1
1413899,2,1121.605,2,FX1
1413928,2,393.23,2,FX1
1413938,2,694.755,2,FX1
1413941,2,890.8799999999999,2,FX1
1413953,2,451.765,2,FX1
1413955,2,587.015,2,FX1
1413986,2,482.31,2,FX1
1413995,2,529.2,2,FX1
1414010,2,317.125,2,FX1
1414023,2,1415,2,FX1
1414054,2,319.155,2,FX1
1414062,2,110.22,2,FX1
1414135,2,948.25,2,FX1
1414139,2,1137.47,2,FX1
1414170,2,478.20000000000005,2,FX1
1414176,2,1574.42,2,FX1
1414186,2,528.165,2,FX1
1414197,2,892.63,2,FX1
1414231,2,730.98,2,FX1
1414245,2,976.2049999999999,2,FX1
1414260,1,442.945,2,FX1
1414285,2,293.055,2,FX1
1414302,2,430.445,2,FX1
1414304,2,124.435,2,FX1
1414343,2,545.9549999999999,2,FX1
1414360,2,256.18,2,FX1
1414367,2,224.495,2,FX1
1414382,2,940.415,2,FX1
1414409,2,624.9549999999999,2,FX1
1414421,2,645.16,2,FX1
1414439,2,878.5699999999999,2,FX1
1414466,2,590.0699999999999,2,FX1
1414469,2,1301.2849999999999,2,FX1
1414479,2,603.915,2,FX1
1414490,2,322.79499999999996,2,FX1
1414493,2,459.2,2,FX1
1414509,1,765.5550000000001,2,FX1
1414516,2,372.42,2,FX1
1414518,2,144.74,2,FX1
1414525,2,729.325,2,FX1
1414532,2,981.17,2,FX1
1414534,2,312.115,2,FX1
1414535,2,1303.8600000000001,2,FX1
1414538,2,312.185,2,FX1
1414545,2,937.0550000000001,2,FX1
1414574,2,227.35,2,FX1
1414612,2,548.585,2,FX1
1414613,2,612.1,2,FX1
1414632,2,970.2549999999999,2,FX1
1414672,2,407.125,2,FX1
1414684,2,898.2550000000001,2,FX1
1414703,2,944.365,2,FX1
1414707,2,417.595,2,FX1
1414709,2,684.5150000000001,2,FX1
1414717,2,576.73,2,FX1
1414724,2,232.86,2,FX1
1414738,2,175,2,FX1
1414764,2,709.62,2,FX1
1414777,2,869.0799999999999,2,FX1
1414778,2,562.83,2,FX1
1414801,2,474.515,2,FX1
1414815,2,477.7,2,FX1
1414841,2,399.005,2,FX1
1414855,2,1170.455,2,FX1
1414881,2,195.695,2,FX1
1414886,2,608.075,2,FX1
1414887,2,548.3199999999999,2,FX1
1414894,2,452.28999999999996,2,FX1
1414921,2,113.95,2,FX1
1414929,2,303.59000000000003,2,FX1
1414967,2,220.285,2,FX1
1414974,2,1153.9250000000002,2,FX1
1414985,2,390.46000000000004,2,FX1
1414989,2,375.115,2,FX1
1415021,2,334.83000000000004,2,FX1
1415024,2,371.20500000000004,2,FX1
1415025,2,2267.5249999999996,2,FX1
1415031,2,695.49,2,FX1
1415034,2,1402.455,2,FX1
1415037,2,464.45500000000004,2,FX1
1415067,2,680.97,2,FX1
1415077,2,448.5,2,FX1
1415108,2,175.945,2,FX1
1415116,2,771.73,2,FX1
1415126,2,406.875,2,FX1
1415158,2,381.23,2,FX1
1415160,2,417.67499999999995,2,FX1
1415198,2,283.33500000000004,2,FX1
1415211,2,83.425,2,FX1
1415213,2,211.85500000000002,2,FX1
1415214,2,627.1700000000001,2,FX1
1415260,2,859.765,2,FX1
1415293,2,277.6,2,FX1
1415334,2,514.575,2,FX1
1415342,2,480.36,2,FX1
1415344,2,673.99,2,FX1
1415352,2,254.345,2,FX1
1415362,2,782.39,2,FX1
1415371,2,166.165,2,FX1
1415395,2,334.685,2,FX1
1415409,2,450.07500000000005,2,FX1
1415411,2,91.85499999999999,2,FX1
1415420,2,490.14,2,FX1
1415460,2,167.66,2,FX1
1415464,1,306.65999999999997,2,FX1
1415471,2,647.01,2,FX1
1415486,2,1275.64,2,FX1
1415527,2,1194.9850000000001,2,FX1
1415536,2,606.7,2,FX1
1415540,2,616.9,2,FX1
1415566,2,456.78499999999997,2,FX1
1415577,2,626.415,2,FX1
1415582,2,345.635,2,FX1
1415588,2,671.2149999999999,2,FX1
1415597,2,481.255,2,FX1
1415599,2,1130.855,2,FX1
1415618,2,457.94,2,FX1
1415623,2,798.05,2,FX1
1415658,2,600.5550000000001,2,FX1
1415660,2,340.08,2,FX1
1415662,2,1536.045,2,FX1
1415670,2,1102,2,FX1
1415681,1,946.96,2,FX1
1415688,2,190.63,2,FX1
1415700,2,1264.94,2,FX1
1415710,2,356.46000000000004,2,FX1
1415716,2,159.93,2,FX1
1415766,2,418.41499999999996,2,FX1
1415785,2,318.23,2,FX1
1415806,2,410.415,2,FX1
1415813,2,421.08500000000004,2,FX1
1415815,2,1412.7,2,FX1
1415823,2,357.85,2,FX1
1415861,2,374.31,2,FX1
1415878,2,757.7850000000001,2,FX1
1415901,2,303.76,2,FX1
1415911,2,1303.085,2,FX1
1415918,2,1920.44,2,FX1
1415923,2,1139.855,2,FX1
1415938,2,376.62,2,FX1
1415940,2,353.815,2,FX1
1415979,2,638.505,2,FX1
1415987,2,728.89,2,FX1
1415994,2,119.685,2,FX1
1416034,2,1452.245,2,FX1
1416038,2,350.44,2,FX1
1416046,2,252.35000000000002,2,FX1
1416050,2,174.055,2,FX1
1416074,2,435.34,2,FX1
1416092,2,873.155,2,FX1
1416098,2,238.745,2,FX1
1416113,2,565.885,2,FX1
1416119,2,592.87,2,FX1
1416120,2,1061.77,2,FX1
1416141,2,509.985,2,FX1
1416151,2,235.425,2,FX1
1416167,2,608.37,2,FX1
1416169,2,332.41499999999996,2,FX1
1416179,2,920.435,2,FX1
1416188,2,542.245,2,FX1
1416204,2,1287.395,2,FX1
1416207,2,72.56,2,FX1
1416210,2,417.21500000000003,2,FX1
1416226,2,807.7850000000001,2,FX1
1416236,2,963.0899999999999,2,FX1
1416263,2,709.2149999999999,2,FX1
1416272,2,88.855,2,FX1
1416273,2,706.5,2,FX1
1416305,2,629.015,2,FX1
1416315,2,153.075,2,FX1
1416329,2,126.46000000000001,2,FX1
1416332,2,113.45500000000001,2,FX1
1416371,2,908.96,2,FX1
1416383,2,447.79999999999995,2,FX1
1416389,2,286.86,2,FX1
1416417,2,135.51,2,FX1
1416418,2,1056.245,2,FX1
1416443,2,641.4300000000001,2,FX1
1416454,2,1000.7349999999999,2,FX1
1416514,2,490.94,2,FX1
1416541,2,510.225,2,FX1
1416556,2,297.08500000000004,2,FX1
1416557,2,664.185,2,FX1
1416594,2,266.065,2,FX1
1416610,2,851.185,2,FX1
1416633,2,776.08,2,FX1
1416636,2,482.21500000000003,2,FX1
1416637,2,843.345,2,FX1
1416657,2,1063.69,2,FX1
1416659,2,167.315,2,FX1
1416662,2,129.515,2,FX1
1416664,1,452.97,2,FX1
1416672,2,193.42000000000002,2,FX1
1416678,2,431.54999999999995,2,FX1
1416683,2,908.795,2,FX1
1416685,2,432.51,2,FX1
1416697,2,530.46,2,FX1
1416709,2,464.20500000000004,2,FX1
1416734,2,311.33,2,FX1
1416737,2,3330.915,2,FX1
1416739,2,454.085,2,FX1
1416743,2,687.75,2,FX1
1416785,2,393.945,2,FX1
1416806,2,454.46000000000004,2,FX1
1416824,2,491.44500000000005,2,FX1
1416830,2,142.62,2,FX1
1416841,2,1214.145,2,FX1
1416862,2,631.1,2,FX1
1416871,2,629.2,2,FX1
1416877,1,574.775,2,FX1
1416910,2,833.6949999999999,2,FX1
1416911,2,328.605,2,FX1
1416918,2,1567.83,2,FX1
1416919,2,551.215,2,FX1
1416920,2,564.51,2,FX1
1416938,2,1584,2,FX1
1416952,2,1045.085,2,FX1
1416959,2,326.27,2,FX1
1416966,2,516.46,2,FX1
1416967,2,1050.69,2,FX1
1416972,2,79.535,2,FX1
1416983,2,618.3399999999999,2,FX1
1417009,2,549.27,2,FX1
1417025,2,719.545,2,FX1
1417038,2,1474.715,2,FX1
1417046,2,292.33,2,FX1
1417061,2,458.77,2,FX1
1417062,2,986.1,2,FX1
1417068,2,1985.0349999999999,2,FX1
1417093,2,482.03,2,FX1
1417109,2,653.2950000000001,2,FX1
1417112,2,862.64,2,FX1
1417113,2,1342.475,2,FX1
1417155,2,253.525,2,FX1
1417162,2,987.4449999999999,2,FX1
1417165,2,244.45999999999998,2,FX1
1417214,2,789.115,2,FX1
1417227,2,1547.955,2,FX1
1417235,2,200.175,2,FX1
1417252,2,465.685,2,FX1
1417257,2,1049.225,2,FX1
1417268,2,333.98,2,FX1
1417278,2,790.76,2,FX1
1417281,2,387.275,2,FX1
1417288,2,618.72,2,FX1
1417299,2,530.155,2,FX1
1417308,2,1194,2,FX1
1417314,2,500.095,2,FX1
1417334,2,396.885,2,FX1
1417357,2,481.44,2,FX1
1417415,2,466.54,2,FX1
1417476,1,155.135,2,FX1
1417479,2,470.28,2,FX1
1417483,2,655.5899999999999,2,FX1
1417489,2,491.34000000000003,2,FX1
1417510,2,806.63,2,FX1
1417512,2,1132.13,2,FX1
1417552,2,357.36,2,FX1
1417560,2,391.805,2,FX1
1417569,2,1071.23,2,FX1
1417596,2,488.85,2,FX1
1417619,2,128.785,2,FX1
1417622,2,1238.93,2,FX1
1417629,2,710.345,2,FX1
1417638,2,691.415,2,FX1
1417651,2,253.42,2,FX1
1417669,2,828.185,2,FX1
1417759,2,396.46500000000003,2,FX1
1417776,2,898.625,2,FX1
1417779,2,567.285,2,FX1
1417870,2,237.915,2,FX1
1417874,2,311.505,2,FX1
1417875,2,1869.255,2,FX1
1417924,2,537.115,2,FX1
1417926,2,679.9449999999999,2,FX1
1417953,2,427.99,2,FX1
1417974,2,411.41499999999996,2,FX1
1417976,2,702.345,2,FX1
1417979,2,1128.965,2,FX1
1417996,2,592.595,2,FX1
1418000,2,1138.13,2,FX1
1418002,2,945.05,2,FX1
1418013,2,926.0150000000001,2,FX1
1418067,2,1419.3049999999998,2,FX1
1418074,2,675.685,2,FX1
1418082,2,502.87,2,FX1
1418111,2,646.81,2,FX1
1418139,2,183.255,2,FX1
1418143,2,631.295,2,FX1
1418145,2,1025.675,2,FX1
1418165,2,882.44,2,FX1
1418189,2,560.67,2,FX1
1418208,2,326.805,2,FX1
1418215,2,154.265,2,FX1
1418244,2,399.315,2,FX1
1418255,2,334,2,FX1
1418269,2,801.115,2,FX1
1418281,2,240.385,2,FX1
1418294,2,519.39,2,FX1
1418329,2,517.23,2,FX1
1418342,2,480.81,2,FX1
1418345,2,374.35,2,FX1
1418346,2,96.4,2,FX1
1418361,2,160.52999999999997,2,FX1
1418378,2,898.005,2,FX1
1418398,2,177.13,2,FX1
1418412,2,563.3050000000001,2,FX1
1418452,2,1334.8850000000002,2,FX1
1418458,2,502.85,2,FX1
1418479,2,345.365,2,FX1
1418489,2,1056.61,2,FX1
1418500,2,1630.3,2,FX1
1418501,2,627.7399999999999,2,FX1
1418537,2,70.24000000000001,2,FX1
1418542,2,409.685,2,FX1
1418557,2,202.71,2,FX1
1418564,2,581.78,2,FX1
1418570,2,978.845,2,FX1
1418601,2,466.175,2,FX1
1418602,2,423.16499999999996,2,FX1
1418607,2,353.57,2,FX1
1418635,2,838.1399999999999,2,FX1
1418642,2,577.375,2,FX1
1418662,2,522.9,2,FX1
1418670,2,571.4949999999999,2,FX1
1418684,2,1307.9450000000002,2,FX1
1418693,2,619.3050000000001,2,FX1
1418707,2,588.1850000000001,2,FX1
1418713,2,584.675,2,FX1
1418726,2,530.9,2,FX1
1418765,2,490.64,2,FX1
1418826,2,275.90999999999997,2,FX1
1418837,2,508.26,2,FX1
1418840,2,188.44,2,FX1
1418862,2,794.9200000000001,2,FX1
1418866,2,1111.49,2,FX1
1418928,2,443.13,2,FX1
1418939,2,464.27,2,FX1
1418954,2,1008.205,2,FX1
1418972,2,757.75,2,FX1
1418984,2,801.3,2,FX1
1419007,2,457.23,2,FX1
1419012,2,400.14,2,FX1
1419035,2,184.72500000000002,2,FX1
1419050,2,603.03,2,FX1
1419069,2,458.71500000000003,2,FX1
1419098,2,1368.545,2,FX1
1419113,2,517.105,2,FX1
1419114,2,977.3,2,FX1
1419143,2,320.74,2,FX1
1419168,2,828.73,2,FX1
1419172,2,299.235,2,FX1
1419173,2,540.97,2,FX1
1419174,2,1130.1599999999999,2,FX1
1419189,2,206.365,2,FX1
1419191,2,556.635,2,FX1
1419208,2,73.43,2,FX1
1419253,2,2596.6099999999997,2,FX1
1419265,2,570.515,2,FX1
1419283,2,439.075,2,FX1
1419298,2,505.08000000000004,2,FX1
1419311,2,281.625,2,FX1
1419337,2,370.87,2,FX1
1419360,2,410.82500000000005,2,FX1
1419372,2,214.47,2,FX1
1419419,2,120.62,2,FX1
1419433,2,615.9200000000001,2,FX1
1419444,2,464.015,2,FX1
1419460,2,311.115,2,FX1
1419467,2,305.2,2,FX1
1419496,2,542.715,2,FX1
1419514,2,331.6,2,FX1
1419556,2,650.58,2,FX1
1419567,2,88.025,2,FX1
1419570,2,348.14,2,FX1
1419577,2,658.64,2,FX1
1419607,2,190.375,2,FX1
1419635,2,1144.6999999999998,2,FX1
1419640,1,614.5350000000001,2,FX1
1419663,2,178.78000000000003,2,FX1
1419677,2,345.53,2,FX1
1419679,2,786.315,2,FX1
1419691,2,477.24,2,FX1
1419705,2,218.54000000000002,2,FX1
1419720,2,342.37,2,FX1
1419733,2,153.6,2,FX1
1419738,2,377.415,2,FX1
1419745,1,253.675,2,FX1
1419761,2,406.09000000000003,2,FX1
1419763,2,554.96,2,FX1
1419767,2,451.745,2,FX1
1419768,2,316.725,2,FX1
1419785,1,399.355,2,FX1
1419811,1,370.05,2,FX1
1419833,2,83.715,2,FX1
1419837,2,459.65999999999997,2,FX1
1419857,2,563.625,2,FX1
1419870,2,490.555,2,FX1
1419880,2,513.255,2,FX1
1419886,2,168.945,2,FX1
1419888,2,623.73,2,FX1
1419895,2,550.775,2,FX1
1419910,2,1174.9,2,FX1
1419913,2,861.52,2,FX1
1419925,2,765.66,2,FX1
1419930,2,386.67,2,FX1
1419939,2,981.315,2,FX1
1419961,2,370.58000000000004,2,FX1
1419965,2,466.365,2,FX1
1420018,2,184.075,2,FX1
1420046,2,577.25,2,FX1
1420058,2,324.93,2,FX1
1420064,2,283.97,2,FX1
1420073,2,399.875,2,FX1
1420110,2,690.575,2,FX1
1420115,2,321.32500000000005,2,FX1
1420171,2,382.84000000000003,2,FX1
1420172,2,2076.045,2,FX1
1420208,2,336.515,2,FX1
1420210,2,504.79999999999995,2,FX1
1420227,2,1015.62,2,FX1
1420262,2,501.53999999999996,2,FX1
1420271,2,938.4350000000001,2,FX1
1420305,2,227.56,2,FX1
1420332,2,374.94000000000005,2,FX1
1420347,2,988.24,2,FX1
1420354,2,644.675,2,FX1
1420361,2,105.1,2,FX1
1420366,2,560.23,2,FX1
1420407,2,1965.5500000000002,2,FX1
1420417,2,567.17,2,FX1
1420434,2,685.7950000000001,2,FX1
1420443,2,422.37,2,FX1
1420459,2,1223.47,2,FX1
1420472,2,723.27,2,FX1
1420494,1,746.3499999999999,2,FX1
1420586,2,105.14500000000001,2,FX1
1420599,2,445.015,2,FX1
1420604,2,412.73,2,FX1
1420639,2,514.7,2,FX1
1420665,2,345.06,2,FX1
1420687,2,1091.065,2,FX1
1420690,2,527.08,2,FX1
1420691,2,3049.59,2,FX1
1420694,2,721.9,2,FX1
1420732,2,352.09000000000003,2,FX1
1420744,2,462.885,2,FX1
1420747,2,505.26,2,FX1
1420767,2,822.66,2,FX1
1420802,2,474.64,2,FX1
1420807,2,714.115,2,FX1
1420817,2,793.98,2,FX1
