Ano,Trimestre,Mês,Dia,DIVIDA_ATUAL,ID_CONTA,NU_DIAS_ATRASO,Questão 2 - Base 2.QTD_PARCELAMENTO_12M,Questão 2 - Base 2.QTD_PARCELAMENTO_3M,Questão 2 - Base 2.QTD_PARCELAMENTO_6M,Questão 2 - Base 3.LIMITE,Questão 2 - Base 5.QTD_ACIONAMENTO_1M,Questão 2 - Base 5.QTD_ACIONAMENTO_10D,Questão 2 - Base 5.QTD_ACIONAMENTO_3M,Questão 2 - Base 5.QTD_ACIONAMENTO_6M,Questão 2 - Base 5.QTD_CP_10D,Questão 2 - Base 5.QTD_CP_1M,Questão 2 - Base 5.QTD_CP_3M,Questão 2 - Base 5.QTD_CP_6M,Questão 2 - Base 5.QTD_CPC_10D,Questão 2 - Base 5.QTD_CPC_1M,Questão 2 - Base 5.QTD_CPC_3M,Questão 2 - Base 5.QTD_CPC_6M,RESPOSTA,RESPOSTA - Copiar,VALOR_CRELIQ
2019,Trim 1,março,20,559.85,1470383,198,0,0,0,281,35,11,44,137,0,2,2,5,0,0,1,4,0,0,429.06
2019,Trim 1,março,20,417.1,1470496,217,0,0,0,281,23,5,113,182,0,0,0,4,0,0,0,0,0,0,308.07
2019,Trim 1,março,20,285.28,1470527,224,0,0,0,562,26,8,96,205,0,0,0,1,0,0,0,0,0,0,207.87
2019,Trim 1,março,20,348.8,1470597,224,0,0,0,281,20,9,89,145,0,1,1,1,0,0,0,0,0,0,254.15
2019,Trim 1,março,20,376.02,1470655,217,1,1,1,281,25,12,97,271,0,0,0,4,0,0,1,1,0,0,277.73
2019,Trim 1,março,20,653.38,1470656,285,0,0,0,449,11,0,56,65,0,1,1,1,0,1,1,2,0,0,422.88
2019,Trim 1,março,20,435.33,1470678,285,0,0,0,337,28,10,71,187,0,0,1,2,0,0,0,0,0,0,281.75
2019,Trim 1,março,20,278.82,1470699,304,0,0,0,596,15,6,33,45,0,0,0,2,0,0,1,1,0,0,173.92
2019,Trim 1,março,20,854.73,1470775,224,0,0,0,337,9,5,74,123,1,1,2,3,0,0,2,3,0,0,622.78
2019,Trim 1,março,20,380.67,1470783,265,0,0,0,513,23,11,54,58,0,0,2,2,0,0,1,1,0,0,256.13
2019,Trim 1,março,20,5696.88,1470965,1504,0,0,0,3320,104,76,292,1712,0,0,0,0,0,0,8,24,0,0,4451.52
2019,Trim 1,março,20,258.64,1471072,186,0,0,0,316,4,4,113,378,0,0,0,1,0,0,1,1,0,0,202.89
2019,Trim 1,março,20,6359.28,1471261,1832,0,0,0,3232,96,80,256,704,0,4,4,4,0,0,4,16,0,0,4588.8
2019,Trim 1,março,20,250.72,1471269,265,0,0,0,337,29,17,66,81,0,0,0,4,0,0,0,1,0,0,168.7
2019,Trim 1,março,20,505.61,1471443,316,0,0,0,674,18,2,60,67,0,0,1,1,0,0,0,0,0,0,308.11
2019,Trim 1,março,20,503.69,1471476,304,0,0,0,281,12,12,39,95,1,1,1,8,0,0,1,3,0,0,314.18
2019,Trim 1,março,20,283.42,1471517,219,0,0,0,730,6,2,77,137,0,0,0,0,0,0,0,0,0,0,208.52
2019,Trim 1,março,20,529.58,1471567,323,0,0,0,1011,10,0,34,60,0,1,5,5,0,0,2,2,0,0,318.37
2019,Trim 1,março,20,321.88,1471662,186,0,0,0,674,16,13,16,375,0,0,0,0,0,0,0,0,0,0,252.49
2019,Trim 1,março,20,366.8,1471843,290,0,0,0,281,20,8,60,117,0,1,2,3,0,0,0,0,0,0,235.1
2019,Trim 1,março,20,433.3,1472027,316,0,0,0,607,0,0,5,12,0,0,0,0,0,0,0,0,0,0,264.06
2019,Trim 1,março,20,1001.21,1472090,255,0,0,0,449,5,2,19,60,0,1,1,1,0,0,2,2,0,0,685.55
2019,Trim 1,março,20,334.28,1472164,243,0,0,0,281,47,7,145,197,0,0,2,5,0,0,0,0,0,0,234.74
2019,Trim 1,março,20,542.06,1472258,255,0,0,0,540,7,0,74,159,0,0,0,0,0,0,0,0,0,0,371.88
2019,Trim 1,março,20,267.97,1472267,290,0,0,0,394,25,10,48,72,1,1,1,3,0,1,1,3,0,0,171.75
2019,Trim 1,março,20,386.44,1472401,217,0,0,0,429,18,17,18,165,1,1,1,1,0,0,0,0,0,0,285.43
2019,Trim 1,março,20,401.48,1472636,212,0,0,0,225,21,11,49,330,0,0,1,3,0,0,2,2,0,0,299.43
2019,Trim 1,março,20,551.43,1472713,193,0,0,0,225,16,16,56,206,0,0,0,0,0,0,0,0,0,0,426.72
2019,Trim 1,março,20,349.96,1472724,186,0,0,0,1685,27,9,137,578,0,0,0,0,0,0,0,0,0,0,274.52
2019,Trim 1,março,20,561.51,1472777,316,0,0,0,599,21,2,70,73,0,0,0,0,0,0,0,0,0,0,342.18
2019,Trim 1,março,20,397.37,1472791,243,0,0,0,346,19,5,76,175,0,0,0,0,0,0,0,0,0,0,279.04
2019,Trim 1,março,20,594.91,1472890,331,0,0,0,674,7,0,26,35,0,0,1,1,0,0,1,2,0,0,352.12
2019,Trim 1,março,20,437.19,1472906,250,0,0,0,506,21,8,69,92,1,2,2,2,0,0,0,0,0,0,302.87
2019,Trim 1,março,20,373.81,1473029,316,0,0,0,638,16,4,59,89,1,1,1,1,0,0,0,0,0,0,227.8
2019,Trim 1,março,20,348.61,1473036,296,0,0,0,342,21,3,52,59,0,0,3,3,0,0,1,1,0,0,220.85
2019,Trim 1,março,20,641.08,1473194,316,0,0,0,902,13,1,61,69,0,1,8,10,0,0,0,0,0,0,390.67
2019,Trim 1,março,20,848.73,1473235,255,0,0,0,281,4,2,26,65,1,2,3,9,0,0,0,3,0,0,582.27
2019,Trim 1,março,20,822.36,1473545,255,0,0,0,281,5,3,19,57,0,0,0,0,0,0,0,0,0,0,564.18
2019,Trim 1,março,20,16326.72,1473554,2040,0,0,0,7368,72,24,200,412,0,12,24,40,0,0,4,8,0,0,11179.2
2019,Trim 1,março,20,390.57,1473564,309,0,0,0,618,27,8,78,124,0,0,0,0,0,0,1,4,0,0,241.27
2019,Trim 1,março,20,585.78,1473602,248,0,0,0,679,33,17,92,135,0,0,1,6,0,0,0,0,0,0,407.37
2019,Trim 1,março,20,325.91,1473674,265,0,0,0,843,28,10,73,108,0,1,1,1,0,0,0,0,0,0,219.29
2019,Trim 1,março,20,7599.2,1474030,1736,0,0,0,2936,144,28,636,1700,0,4,8,20,0,0,0,8,0,0,5601.92
2019,Trim 1,março,20,698.67,1474045,209,0,0,0,281,46,21,110,183,0,0,2,5,0,0,1,2,0,0,524.12
2019,Trim 1,março,20,817.35,1474111,285,0,0,0,404,47,23,88,177,0,1,1,3,0,0,1,1,0,0,529
2019,Trim 1,março,20,506.35,1474183,188,0,0,0,281,18,14,35,306,0,0,2,9,0,0,0,2,0,0,395.66
2019,Trim 1,março,20,635.97,1474353,240,0,0,0,506,32,13,63,132,0,0,0,1,0,0,2,2,0,0,449.2
2019,Trim 1,março,20,539.82,1474473,243,0,0,0,281,32,8,51,65,0,0,0,0,0,1,1,3,0,0,379.08
2019,Trim 1,março,20,517.29,1474499,243,0,0,0,539,29,11,97,171,0,0,0,0,0,0,0,0,0,0,363.26
2019,Trim 1,março,20,431.49,1474511,285,0,0,0,324,13,1,58,150,0,0,0,0,0,0,0,0,0,0,279.27
2019,Trim 1,março,20,415.08,1474544,224,0,0,0,225,7,5,69,117,0,0,8,11,0,0,4,5,0,0,302.44
2019,Trim 1,março,20,539.76,1474839,219,0,0,0,169,22,4,39,57,0,0,0,3,0,0,0,1,0,0,397.12
2019,Trim 1,março,20,446.04,1474932,224,0,0,0,169,9,4,61,124,0,0,1,9,0,0,0,0,0,0,325
2019,Trim 1,março,20,505.04,1474944,255,0,0,0,281,31,12,83,108,0,0,0,0,0,0,0,0,0,0,346.48
2019,Trim 1,março,20,644.02,1474965,270,0,0,0,225,17,10,48,61,0,0,2,2,0,1,3,4,0,0,429.15
2019,Trim 1,março,20,201.75,1474999,224,0,0,0,281,25,3,63,218,0,0,1,3,0,1,1,2,0,0,147
2019,Trim 1,março,20,448.02,1475085,248,0,0,0,281,26,8,57,63,1,2,2,2,0,0,2,3,0,0,311.57
2019,Trim 1,março,20,478.91,1475099,285,0,0,0,337,25,8,58,177,0,0,0,6,0,0,2,4,0,0,309.96
2019,Trim 1,março,20,289.45,1475146,198,0,0,0,225,25,7,102,138,0,0,0,0,0,0,0,0,0,0,221.82
2019,Trim 1,março,20,763.46,1475193,212,0,0,0,281,11,9,77,276,0,0,0,0,0,0,0,0,0,0,569.39
2019,Trim 1,março,20,740.64,1475383,217,0,0,0,281,26,1,98,255,0,0,0,0,0,0,0,0,0,0,547.03
2019,Trim 1,março,20,764.39,1475392,253,0,0,0,281,10,0,99,123,0,0,0,0,0,0,0,0,0,0,526.45
2019,Trim 1,março,20,886.85,1475410,243,0,0,0,449,7,3,44,103,0,0,0,0,0,0,0,0,0,0,621.56
2019,Trim 1,março,20,431.84,1475494,285,0,0,0,404,0,0,0,18,0,0,0,2,0,0,0,0,0,0,279.49
2019,Trim 1,março,20,555.36,1475503,240,0,0,0,571,25,10,49,166,0,0,0,0,0,0,1,1,0,0,392.27
2019,Trim 1,março,20,395.74,1475570,224,0,0,0,674,24,9,82,149,0,0,0,0,0,0,1,1,0,0,288.35
2019,Trim 1,março,20,426.72,1475721,235,0,0,0,225,28,7,75,221,1,1,2,4,0,1,3,4,0,0,304.35
2019,Trim 1,março,20,525.03,1475730,316,0,0,0,225,22,9,48,73,0,0,4,10,0,0,1,1,0,0,319.96
2019,Trim 1,março,20,385.15,1475840,217,0,0,0,169,25,9,125,236,0,0,0,4,0,0,0,3,0,0,284.47
2019,Trim 1,março,20,860.55,1475850,260,0,0,0,281,7,3,17,64,0,0,0,0,0,0,0,0,0,0,583.54
2019,Trim 1,março,20,495.82,1475918,270,0,0,0,281,61,14,110,144,0,0,0,0,0,0,1,1,0,0,330.39
2019,Trim 1,março,20,399.83,1476080,255,0,0,0,412,15,0,53,114,0,1,1,3,0,0,0,0,0,0,274.3
2019,Trim 1,março,20,286.18,1476226,224,0,0,0,225,27,9,88,145,1,1,2,2,0,0,0,0,0,0,208.52
2019,Trim 1,março,20,291.48,1476284,248,0,0,0,225,35,21,78,133,0,2,2,2,0,0,0,0,0,0,202.71
2019,Trim 1,março,20,234.06,1476360,235,0,0,0,225,23,10,93,133,1,1,5,8,0,0,0,0,0,0,166.93
2019,Trim 1,março,20,405.48,1476379,204,0,0,0,538,12,3,25,277,1,1,2,13,0,1,2,3,0,0,307.15
2019,Trim 1,março,20,492.09,1476561,224,0,0,0,169,27,9,85,141,0,1,3,7,0,0,0,0,0,0,358.55
2019,Trim 1,março,20,520.24,1476691,321,0,0,0,584,16,1,62,71,0,0,0,0,0,0,0,0,0,0,313.97
2019,Trim 1,março,20,591.43,1476818,235,0,0,0,225,27,14,94,136,1,1,1,1,0,0,1,1,0,0,421.82
2019,Trim 1,março,20,434.89,1476835,265,0,0,0,539,28,10,51,66,0,1,1,2,0,0,1,1,0,0,292.62
2019,Trim 1,março,20,621.88,1476888,255,0,0,0,449,29,8,67,94,0,0,1,1,0,0,0,0,0,0,426.64
2019,Trim 1,março,20,319.49,1477021,255,0,0,0,281,23,8,57,147,0,0,2,5,0,0,0,0,0,0,219.19
2019,Trim 1,março,20,553.11,1477093,204,0,0,0,551,22,22,73,275,0,0,0,0,0,0,0,0,0,0,418.98
2019,Trim 1,março,20,416.15,1477135,255,0,0,0,399,24,8,41,41,0,0,0,0,0,0,0,0,0,0,285.49
2019,Trim 1,março,20,424.45,1477147,219,0,0,0,169,26,8,109,150,0,1,1,1,0,0,0,0,0,0,312.28
2019,Trim 1,março,20,14511.76,1477229,1632,0,0,0,7192,192,28,432,1620,0,16,20,40,0,0,0,0,0,0,10971.12
2019,Trim 1,março,20,290.91,1477539,235,0,0,0,337,25,8,87,127,0,0,0,0,0,0,0,0,0,0,207.48
2019,Trim 1,março,20,424.26,1477577,188,0,0,0,496,27,19,99,263,0,0,0,0,0,0,1,4,0,0,331.52
2019,Trim 1,março,20,480.13,1477719,204,0,0,0,225,35,10,96,387,0,1,9,22,0,0,0,0,0,0,363.7
2019,Trim 1,março,20,779.58,1477929,255,0,0,0,281,41,18,135,159,0,0,1,1,0,0,0,0,0,0,533.8
2019,Trim 1,março,20,480.47,1478060,285,0,0,0,225,15,9,45,96,0,0,0,5,0,0,2,5,0,0,310.97
2019,Trim 1,março,20,4540.88,1478147,2528,0,0,0,4944,64,40,200,308,0,0,0,0,0,4,4,4,0,0,2767.2
2019,Trim 1,março,20,9051.76,1478153,2000,0,0,0,7552,32,16,208,668,0,0,4,8,0,0,0,0,0,0,6258.4
2019,Trim 1,março,20,555.56,1478240,224,0,0,0,337,32,16,94,153,0,0,1,1,0,0,0,0,0,0,404.8
2019,Trim 1,março,20,378.76,1478672,204,1,1,1,337,18,7,72,355,0,0,0,0,0,0,0,0,0,0,286.91
2019,Trim 1,março,20,462.26,1478919,217,0,0,0,169,29,10,126,282,0,0,0,0,0,0,0,0,0,0,341.43
2019,Trim 1,março,20,461.37,1478930,273,0,0,0,225,6,3,56,108,0,0,2,2,0,0,0,0,0,0,305.65
2019,Trim 1,março,20,4784.8,1478998,1832,0,0,0,1800,156,56,448,1468,0,0,0,8,0,0,0,0,0,0,3452.64
2019,Trim 1,março,20,488.65,1479096,229,0,0,0,281,13,8,208,449,0,0,3,5,0,0,0,1,0,0,352.61
2019,Trim 1,março,20,396.89,1479167,235,0,0,0,674,25,8,92,108,0,1,3,3,0,0,1,2,0,0,283.07
2019,Trim 1,março,20,296.92,1479228,265,0,0,0,225,12,8,35,125,1,1,5,11,0,0,1,1,0,0,199.79
2019,Trim 1,março,20,7124.48,1479322,1792,0,0,0,4048,100,88,252,328,8,8,20,24,0,0,8,16,0,0,5181.04
2019,Trim 1,março,20,428.61,1479460,204,0,0,0,449,19,10,52,66,0,0,0,0,0,0,0,0,0,0,324.66
2019,Trim 1,março,20,722.29,1479590,209,0,0,0,281,21,16,64,256,1,1,4,9,0,0,2,2,0,0,540.79
2019,Trim 1,março,20,252.02,1479710,193,0,0,0,337,8,3,15,246,1,2,3,5,0,1,2,7,0,0,195.02
2019,Trim 1,março,20,284.96,1479757,260,0,0,0,843,25,12,59,115,0,0,0,1,0,0,0,0,0,0,193.61
2019,Trim 1,março,20,531.22,1479818,229,0,0,0,281,25,10,92,171,0,0,0,3,0,0,0,0,0,0,383.33
2019,Trim 1,março,20,429.4,1480003,188,0,0,0,281,49,6,101,132,0,0,0,0,0,0,1,1,0,0,335.54
2019,Trim 1,março,20,630.67,1480022,219,0,0,0,751,32,13,185,225,0,2,2,2,0,0,0,0,0,0,464.01
2019,Trim 1,março,20,488.17,1480064,217,0,0,0,281,28,10,81,134,0,0,1,2,0,0,2,2,0,0,360.56
2019,Trim 1,março,20,236.42,1480264,186,0,0,0,225,33,12,146,162,0,1,4,4,0,0,0,0,0,0,185.45
2019,Trim 1,março,20,551.51,1480288,248,0,0,0,674,37,19,90,130,0,1,2,3,0,0,2,2,0,0,383.54
2019,Trim 1,março,20,552.24,1480324,224,0,0,0,543,37,19,73,122,0,1,3,5,0,0,0,0,0,0,402.37
2019,Trim 1,março,20,344.19,1480352,235,0,0,0,281,28,8,96,159,0,0,0,0,0,0,0,0,0,0,245.48
2019,Trim 1,março,20,714.76,1480383,204,0,0,0,281,43,20,63,232,0,0,1,5,0,0,1,8,0,0,541.43
2019,Trim 1,março,20,451.97,1480391,255,0,0,0,330,23,8,65,84,0,1,1,1,0,0,0,0,0,0,310.07
2019,Trim 1,março,20,435.04,1480452,265,0,0,0,225,28,10,56,89,0,0,2,2,0,0,1,1,0,0,292.72
2019,Trim 1,março,20,307.09,1480676,204,0,0,0,313,18,18,65,171,0,0,2,2,0,0,0,2,0,0,232.62
2019,Trim 1,março,20,216.31,1480920,265,0,0,0,169,20,7,53,97,2,2,4,12,0,0,0,0,0,0,145.55
2019,Trim 1,março,20,351.72,1480944,204,0,0,0,674,31,9,69,159,0,0,0,5,0,0,1,6,0,0,266.43
2019,Trim 1,março,20,375.09,1480988,204,0,0,0,281,17,9,58,535,0,0,0,0,0,0,0,0,0,0,284.12
2019,Trim 1,março,20,349.1,1481108,198,0,0,0,225,29,6,115,284,0,0,0,6,0,0,0,5,0,0,267.54
2019,Trim 1,março,20,300.69,1481255,193,0,0,0,169,7,7,86,260,2,2,3,4,0,0,2,2,0,0,232.69
2019,Trim 1,março,20,216.96,1481307,204,0,0,0,281,35,21,90,123,1,1,2,2,0,0,2,8,0,0,164.34
2019,Trim 1,março,20,432.64,1481603,285,0,0,0,337,26,11,64,120,0,0,1,1,0,0,1,1,0,0,280.01
2019,Trim 1,março,20,390.91,1481740,235,0,0,0,225,15,5,46,134,1,2,2,4,0,1,2,2,0,0,278.81
2019,Trim 1,março,20,263.21,1481760,229,0,0,0,366,23,9,89,185,0,0,0,0,0,0,0,0,0,0,189.93
2019,Trim 1,março,20,8071.92,1481815,1792,0,0,0,3912,76,36,252,452,4,8,28,52,0,0,4,12,0,0,5870
2019,Trim 1,março,20,331.48,1481840,198,0,0,0,225,41,13,129,163,1,1,1,1,0,0,0,0,0,0,254.03
2019,Trim 1,março,20,647.12,1481892,186,0,0,0,225,24,12,45,147,0,0,2,7,0,0,0,0,0,0,507.63
2019,Trim 1,março,20,523.81,1481962,224,0,0,0,281,28,6,92,118,0,0,0,0,0,0,0,0,0,0,381.66
2019,Trim 1,março,20,329.71,1482010,224,0,0,0,500,25,8,84,141,0,0,3,6,0,0,0,0,0,0,240.24
2019,Trim 1,março,20,388.45,1482100,209,0,0,0,225,26,7,126,155,0,0,0,0,0,0,0,0,0,0,291.4
2019,Trim 1,março,20,320.27,1482269,224,0,0,0,449,23,8,82,126,0,2,3,3,0,0,0,0,0,0,233.36
2019,Trim 1,março,20,379.58,1482318,186,1,1,1,281,14,14,90,552,0,0,0,0,0,0,1,1,0,0,297.76
2019,Trim 1,março,20,603.47,1482322,224,0,0,0,438,15,1,90,106,0,0,0,0,0,0,0,0,0,0,439.71
2019,Trim 1,março,20,328.08,1482368,255,0,0,0,369,23,9,58,93,0,0,0,1,0,0,0,0,0,0,225.08
2019,Trim 1,março,20,5923.84,1482398,1792,0,0,0,2248,192,88,816,1480,0,0,0,0,0,0,0,0,0,0,4316.32
2019,Trim 1,março,20,373.37,1482496,253,0,0,0,281,12,2,39,50,0,1,1,1,0,1,1,2,0,0,257.15
2019,Trim 1,março,20,755.57,1482619,224,0,0,0,742,44,22,113,173,4,6,8,9,0,0,0,0,0,0,549.46
2019,Trim 1,março,20,429.03,1482730,224,0,0,0,281,22,8,84,219,1,2,2,2,0,0,0,0,0,0,312.61
2019,Trim 1,março,20,329.56,1482751,229,0,0,0,411,27,10,76,178,0,0,0,0,0,0,0,0,0,0,237.81
2019,Trim 1,março,20,605.42,1482784,212,0,0,0,293,28,20,114,147,0,0,2,2,0,0,1,1,0,0,451.53
2019,Trim 1,março,20,745.8,1482805,219,0,0,0,627,48,23,144,202,0,0,0,0,0,0,0,0,0,0,548.71
2019,Trim 1,março,20,459.3,1482811,260,0,0,0,449,29,10,62,327,0,0,1,4,0,0,0,0,0,0,312.06
2019,Trim 1,março,20,461.54,1483147,255,0,0,0,674,26,9,67,118,0,0,0,0,0,0,0,0,0,0,316.64
2019,Trim 1,março,20,531.84,1483173,193,0,0,0,337,12,12,63,751,0,0,0,0,0,0,0,0,0,0,411.56
2019,Trim 1,março,20,414.55,1483733,255,0,0,0,680,25,8,62,92,0,0,1,1,0,0,0,0,0,0,284.4
2019,Trim 1,março,20,828.82,1483799,224,0,0,0,281,8,3,52,176,0,0,1,4,0,0,0,0,0,0,602.73
2019,Trim 1,março,20,699.93,1483876,265,0,0,0,1124,10,9,54,61,0,0,2,2,0,1,2,2,0,0,470.96
2019,Trim 1,março,20,431.6,1483913,260,0,0,0,225,26,8,101,169,0,0,1,1,0,0,0,0,0,0,293.24
2019,Trim 1,março,20,6756.56,1483933,1792,0,0,0,2328,68,40,460,1188,4,4,4,20,0,4,8,8,0,0,4923.04
2019,Trim 1,março,20,555.44,1484261,193,0,0,0,225,32,14,132,170,1,1,1,1,0,0,0,0,0,0,429.82
2019,Trim 1,março,20,476.96,1484315,255,0,0,0,440,30,18,52,100,0,0,0,0,0,0,1,1,0,0,327.21
2019,Trim 1,março,20,6784.48,1484528,1488,0,0,0,2808,84,60,496,2024,8,12,24,32,0,0,0,4,0,0,5311.68
2019,Trim 1,março,20,391.28,1484576,248,0,0,0,281,25,11,68,82,0,0,0,3,0,0,0,0,0,0,272.11
2019,Trim 1,março,20,500.11,1484609,186,0,0,0,486,18,11,84,366,0,0,0,1,0,0,0,2,0,0,392.3
2019,Trim 1,março,20,288.88,1484655,188,0,0,0,169,5,5,42,66,0,0,9,9,0,0,0,0,0,0,225.73
2019,Trim 1,março,20,539.09,1484701,224,0,0,0,281,26,9,80,128,0,0,0,5,0,0,0,0,0,0,392.8
2019,Trim 1,março,20,427.51,1484748,193,0,0,0,169,36,14,128,587,0,0,1,1,0,0,0,0,0,0,330.82
2019,Trim 1,março,20,301.9,1484822,260,0,0,0,225,32,14,69,72,0,0,1,1,0,0,0,1,0,0,205.11
2019,Trim 1,março,20,826.43,1484865,219,0,0,0,449,4,2,107,146,0,0,0,0,0,0,0,0,0,0,608.03
2019,Trim 1,março,20,335.12,1484895,224,0,0,0,584,28,10,91,144,0,0,1,1,0,0,0,0,0,0,244.18
2019,Trim 1,março,20,246.19,1484932,204,0,0,0,506,25,16,59,200,2,2,5,15,0,0,2,2,0,0,186.48
2019,Trim 1,março,20,294.54,1485398,204,0,0,0,225,29,9,98,127,0,0,0,0,0,0,0,0,0,0,223.11
2019,Trim 1,março,20,510.67,1485463,255,0,0,0,537,32,16,73,106,0,0,0,1,0,0,0,1,0,0,350.35
2019,Trim 1,março,20,340.91,1485610,186,0,0,0,313,30,11,139,252,0,0,0,1,0,0,0,0,0,0,267.43
2019,Trim 1,março,20,700.66,1485681,193,1,1,1,281,42,21,132,388,3,3,7,15,0,0,0,0,0,0,542.2
2019,Trim 1,março,20,244.26,1485690,255,0,0,0,404,3,1,17,75,0,0,0,2,0,0,0,0,0,0,167.57
2019,Trim 1,março,20,557.96,1485909,224,0,0,0,508,36,18,91,271,0,0,0,0,0,0,0,0,0,0,406.54
2019,Trim 1,março,20,560.6,1485959,224,0,0,0,596,29,12,74,124,1,4,5,5,0,0,0,0,0,0,408.46
2019,Trim 1,março,20,656.38,1486183,188,1,1,1,750,20,20,20,48,0,0,0,0,0,0,0,0,0,0,512.9
2019,Trim 1,março,20,515,1486573,255,0,0,0,739,27,10,73,170,0,0,1,1,0,0,0,0,0,0,353.31
2019,Trim 1,março,20,385.51,1486716,212,0,0,0,449,27,9,122,159,0,0,0,0,0,0,0,0,0,0,287.52
2019,Trim 1,março,20,246.66,1486790,204,0,0,0,337,17,2,62,444,0,0,1,1,0,1,1,1,0,0,186.84
2019,Trim 1,março,20,317.73,1486861,193,1,1,1,281,19,19,79,989,1,1,2,2,0,0,0,0,0,0,245.88
2019,Trim 1,março,20,359.84,1487021,209,0,0,0,313,25,10,119,410,0,0,0,0,0,0,0,0,0,0,269.94
2019,Trim 1,março,20,312.52,1487024,224,0,0,0,225,23,10,61,100,0,0,0,0,0,0,1,2,0,0,227.71
2019,Trim 1,março,20,426.34,1487095,248,0,0,0,225,29,13,81,184,0,0,0,0,0,0,1,3,0,0,296.49
2019,Trim 1,março,20,422.38,1487097,188,1,1,1,281,43,6,66,278,0,0,1,1,0,0,1,3,0,0,330.04
2019,Trim 1,março,20,366.36,1487145,212,0,0,0,225,25,18,92,150,0,0,1,4,0,0,1,2,0,0,273.24
2019,Trim 1,março,20,420.16,1487255,224,0,0,0,674,30,10,80,144,0,0,0,0,0,0,0,0,0,0,306.13
2019,Trim 1,março,20,739.44,1487668,198,0,0,0,290,21,7,50,425,0,1,1,1,0,0,1,5,0,0,565.58
2019,Trim 1,março,20,357.96,1487714,204,0,0,0,348,25,9,84,111,1,1,6,11,0,0,0,0,0,0,271.15
2019,Trim 1,março,20,388.07,1487868,240,0,0,0,539,29,11,33,84,0,0,0,2,0,0,0,0,1,1,274.1
2019,Trim 1,março,20,527.58,1487951,217,0,0,0,281,29,11,65,229,0,0,0,3,0,0,1,1,0,0,389.67
2019,Trim 1,março,20,507.79,1488123,224,0,0,0,837,26,17,33,62,2,2,2,4,0,0,2,3,0,0,369.99
2019,Trim 1,março,20,288.13,1488376,229,0,0,0,281,23,7,70,158,0,0,0,0,0,0,0,0,0,0,207.91
2019,Trim 1,março,20,518.04,1488391,209,0,0,0,449,24,5,121,310,0,0,0,0,0,0,0,2,0,0,388.62
2019,Trim 1,março,20,329.48,1488422,219,0,0,0,764,27,10,126,192,0,0,0,6,0,0,0,0,0,0,242.42
2019,Trim 1,março,20,340.13,1488526,204,0,0,0,225,10,10,60,456,1,1,1,3,0,0,0,0,0,0,257.65
2019,Trim 1,março,20,587.83,1488556,235,0,0,0,225,32,10,46,71,0,1,2,6,0,0,1,2,0,0,419.26
2019,Trim 1,março,20,548.85,1488781,248,0,0,0,1067,13,13,38,155,0,0,0,0,0,0,0,1,0,0,381.7
2019,Trim 1,março,20,715.33,1488921,224,0,0,0,281,17,10,126,223,0,0,0,3,0,0,0,1,0,0,521.2
2019,Trim 1,março,20,713.34,1489045,219,0,0,0,281,44,19,146,202,0,1,3,3,0,0,0,0,0,0,524.83
2019,Trim 1,março,20,377.6,1489113,186,0,0,0,281,13,11,48,483,0,0,1,11,0,0,1,1,0,0,296.2
2019,Trim 1,março,20,362.83,1489357,224,0,0,0,225,24,9,94,209,0,0,0,0,0,0,0,0,0,0,264.37
2019,Trim 1,março,20,317.15,1489506,188,1,1,1,508,18,18,54,96,1,1,2,2,0,0,2,2,0,0,247.82
2019,Trim 1,março,20,441.63,1489658,240,0,0,0,302,17,10,69,134,1,1,1,2,0,0,1,1,0,0,311.93
2019,Trim 1,março,20,469.92,1489882,198,0,0,0,581,38,19,81,155,0,0,1,5,0,0,0,0,0,0,360.13
2019,Trim 1,março,20,291.02,1489909,204,0,0,0,319,33,13,98,227,1,1,3,19,0,0,0,2,0,0,220.45
2019,Trim 1,março,20,919.71,1490121,186,2,2,2,674,24,10,55,279,0,0,1,4,0,0,0,0,1,1,720.06
2019,Trim 1,março,20,474,1490290,219,0,0,0,281,31,15,111,159,0,0,2,3,0,0,0,1,0,0,348.74
2019,Trim 1,março,20,262.78,1490526,209,0,0,0,528,19,6,59,278,0,0,0,2,0,0,3,7,0,0,197.12
2019,Trim 1,março,20,392.2,1490617,235,0,0,0,225,26,12,73,168,0,0,0,0,0,0,1,1,0,0,279.73
2019,Trim 1,março,20,503.82,1491469,212,0,0,0,558,32,10,89,366,0,0,1,1,0,0,0,1,0,0,375.75
2019,Trim 1,março,20,450.74,1491540,240,0,0,0,281,16,10,32,86,0,0,2,7,0,0,2,2,0,0,318.37
2019,Trim 1,março,20,6495.12,1491541,1544,0,0,0,1800,288,96,620,1264,4,4,12,12,0,0,0,0,0,0,5016.48
2019,Trim 1,março,20,790.51,1491565,198,0,0,0,590,17,6,29,301,0,0,1,1,0,0,1,1,1,1,604.64
2019,Trim 1,março,20,288.71,1491780,217,0,0,0,1011,28,10,94,215,0,0,1,1,0,0,0,1,0,0,213.24
2019,Trim 1,março,20,659.44,1491812,224,0,0,0,419,0,0,2,62,0,0,1,2,0,0,0,0,0,0,480.48
2019,Trim 1,março,20,349.76,1491856,222,0,0,0,281,23,13,23,311,0,0,0,0,0,0,0,0,0,0,255.84
2019,Trim 1,março,20,422.08,1492067,224,0,0,0,340,26,7,87,92,0,1,1,1,0,0,0,1,0,0,307.54
